,text,state,date,star,hp_data
695,This is not performing as per requirement and also the efficiency is not good,"Certified Buyer, Jajapur",4 months ago,1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 4 Star Split Dual Inverter Viraat Mode, Super Silent, HD Filter With Anti-Virus Protection AC With 4 Way Swing, Monsoon Comfort & ADC Sensor AC - White  (TS-Q19JNYE, Copper Condenser)"
696,"Low cooling capacity and noise is very high, I'm using
Since 15 days of time","Certified Buyer, Srikakulam District",4 months ago,1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 4 Star Split Dual Inverter Viraat Mode, Super Silent, HD Filter With Anti-Virus Protection AC With 4 Way Swing, Monsoon Comfort & ADC Sensor AC - White  (TS-Q19JNYE, Copper Condenser)"
697,Too much cost,"Certified Buyer, Yerraguntla",4 months ago,1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 4 Star Split Dual Inverter Viraat Mode, Super Silent, HD Filter With Anti-Virus Protection AC With 4 Way Swing, Monsoon Comfort & ADC Sensor AC - White  (TS-Q19JNYE, Copper Condenser)"
698,"Not getting cooling, Blue star is best.","Certified Buyer, Proddatur",4 months ago,1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 4 Star Split Dual Inverter Viraat Mode, Super Silent, HD Filter With Anti-Virus Protection AC With 4 Way Swing, Monsoon Comfort & ADC Sensor AC - White  (TS-Q19JNYE, Copper Condenser)"
699,Cooling problem and outdoor problem,"Certified Buyer, Chennai",4 months ago,1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 4 Star Split Dual Inverter Viraat Mode, Super Silent, HD Filter With Anti-Virus Protection AC With 4 Way Swing, Monsoon Comfort & ADC Sensor AC - White  (TS-Q19JNYE, Copper Condenser)"
700,"After purchasing LG AC 1.0 Ton 5 Star it worked okay for one month. Now it is not cooling properly, i raised complaint with LG AC customer care, they told they will contact me within 24 hours but no one contacted me. Again i raised complaint and they gave me Jeeves Services phone number to talk to them. They spoke to me and promised me to send technician within one day but they never sent any person or contacted me. Its been 5 days i'm suffering without cooling in this peak summer. Hopeless c...
READ MORE","Certified Buyer, Hyderabad",3 months ago,1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White  (TS-Q14YNZE, Copper Condenser)"
701,Better to Go for other options,"Certified Buyer, Bhubaneswar",2 months ago,1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White  (TS-Q14YNZE, Copper Condenser)"
702,"Product is good...there was water leakage when switched for the first time.
Hower, 1 star for installation which took 2 days to complete because the technician was not having vaccum machine and extra copper tube.","Certified Buyer, Pune",2 months ago,1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White  (TS-Q14YNZE, Copper Condenser)"
703,Product is 1 star,"Certified Buyer, Talala",3 months ago,1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White  (TS-Q14YNZE, Copper Condenser)"
704,Worst of worst experience. This is not good,"Certified Buyer, Kolkata",3 months ago,1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White  (TS-Q14YNZE, Copper Condenser)"
705,It is not giving cool even if we put 20,"Certified Buyer, Palwancha",4 months ago,1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White  (TS-Q14YNZE, Copper Condenser)"
706,Not working even after 10 days,"Certified Buyer, Machhiwara",4 months ago,2,"LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White  (TS-Q14YNZE, Copper Condenser)"
707,it's been two weeks we ordered ac online and it hasn't been installed yet no communication from your side not worth at all I don't recommend it. Very very bad experience of installation. Troublesome,"Certified Buyer, Satara District",3 months ago,3,"LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White  (TS-Q14YNZE, Copper Condenser)"
708,More time taken for cooling,"Certified Buyer, Maramalai Nagar",5 months ago,3,"LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White  (TS-Q14YNZE, Copper Condenser)"
709,Good product,"Certified Buyer, Pratapgarh",5 months ago,4,"LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White  (TS-Q14YNZE, Copper Condenser)"
710,Good,"Certified Buyer, Dhone",30 days ago,4,"LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White  (TS-Q14YNZE, Copper Condenser)"
711,Very good,"Certified Buyer, Ludhiana",3 months ago,4,"LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White  (TS-Q14YNZE, Copper Condenser)"
712,Nice product Energy efficiency,"Certified Buyer, Karimnagar",4 months ago,4,"LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White  (TS-Q14YNZE, Copper Condenser)"
713,Good product,"Certified Buyer, Coimbatore",4 months ago,4,"LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White  (TS-Q14YNZE, Copper Condenser)"
714,Good AC with fast cooling and good installation done by technician,"Certified Buyer, Sagar",4 months ago,4,"LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White  (TS-Q14YNZE, Copper Condenser)"
715,value for money nice,"Certified Buyer, Nagpur",4 months ago,4,"LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White  (TS-Q14YNZE, Copper Condenser)"
716,The ac is good you can buy. The main problem is the lnstallation. I called lg executives but they also disappoint a bit. Overall fine experience.,"Certified Buyer, Rishikesh",5 months ago,4,"LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White  (TS-Q14YNZE, Copper Condenser)"
717,Excellent from other Brands.,"Certified Buyer, Jamalpur",5 months ago,4,"LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White  (TS-Q14YNZE, Copper Condenser)"
718,Very good,"Certified Buyer, Ayodhya Division",2 months ago,5,"LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White  (TS-Q14YNZE, Copper Condenser)"
719,Superb ac,"Certified Buyer, Ahmedabad",2 months ago,5,"LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White  (TS-Q14YNZE, Copper Condenser)"
720,Great,"Certified Buyer, Bhavnagar",2 months ago,5,"LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White  (TS-Q14YNZE, Copper Condenser)"
721,Very nice,"Certified Buyer, Cuttack",4 months ago,5,"LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White  (TS-Q14YNZE, Copper Condenser)"
722,Its efficiency is really commendable. I am happy that I made the right choice. I admire LG products. Thank you Flipkart :),"Certified Buyer, Hajipur",4 months ago,5,"LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White  (TS-Q14YNZE, Copper Condenser)"
723,Overall lg products are very reliable.. quality wise very good durable and long lasting and less maintenance coast.,"Certified Buyer, Alappuzha District",5 months ago,5,"LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White  (TS-Q14YNZE, Copper Condenser)"
724,Ac working superb with cooling capacity is very high.,"Certified Buyer, Bhanjanagar",4 months ago,5,"LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White  (TS-Q14YNZE, Copper Condenser)"
725,Amazing,"Certified Buyer, Jalandhar",1 month ago,5,"LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White  (TS-Q14YNZE, Copper Condenser)"
726,Stand should be more strong otherwise installation was very good,"Certified Buyer, Faridabad",1 month ago,5,"LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White  (TS-Q14YNZE, Copper Condenser)"
727,Product is good,"Certified Buyer, Lalru",2 months ago,5,"LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White  (TS-Q14YNZE, Copper Condenser)"
728,Nice product 😃😁😃😁😃,"Certified Buyer, Amritsar District",2 months ago,5,"LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White  (TS-Q14YNZE, Copper Condenser)"
729,VERY GOOD,"Certified Buyer, Guwahati",2 months ago,5,"LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White  (TS-Q14YNZE, Copper Condenser)"
730,Nice product 1 ton 5 star energy efficiency,"Certified Buyer, Muttukuru",3 months ago,5,"LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White  (TS-Q14YNZE, Copper Condenser)"
731,Good pro,"Certified Buyer, Mahrajganj",3 months ago,5,"LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White  (TS-Q14YNZE, Copper Condenser)"
732,Good,"Certified Buyer, Palakkad District",4 months ago,5,"LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White  (TS-Q14YNZE, Copper Condenser)"
733,Super 😊,"Certified Buyer, Ahmedabad",4 months ago,5,"LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White  (TS-Q14YNZE, Copper Condenser)"
734,Chala bagundiii cooling capacity worth it,"Certified Buyer, Bobbili",4 months ago,5,"LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White  (TS-Q14YNZE, Copper Condenser)"
735,Very good,"Certified Buyer, Durg District",4 months ago,5,"LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White  (TS-Q14YNZE, Copper Condenser)"
736,Good,"Certified Buyer, Madhurawada",4 months ago,5,"LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White  (TS-Q14YNZE, Copper Condenser)"
737,"All features including Virat work very well. Cooling quickly and noise is also very low. Installation done professionally and clearly explained all features. Loved the room temp option in remote and timer options.

I am happy with one week's performance and one only suggestion would be to re-think on separate installation charge !","Certified Buyer, Chennai",4 months ago,5,"LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White  (TS-Q14YNZE, Copper Condenser)"
738,I like this product,"Certified Buyer, Agra",4 months ago,5,"LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White  (TS-Q14YNZE, Copper Condenser)"
739,"Cooling very good, just go for it.","Certified Buyer, Panihati",4 months ago,5,"LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White  (TS-Q14YNZE, Copper Condenser)"
740,Good AC,"Certified Buyer, Thiruvananthapuram",5 months ago,5,"LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White  (TS-Q14YNZE, Copper Condenser)"
741,Worth every penny.,"Certified Buyer, Khed",5 months ago,5,"LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White  (TS-Q14YNZE, Copper Condenser)"
742,Excellent,"Certified Buyer, Konkan Division",5 months ago,5,"LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White  (TS-Q14YNZE, Copper Condenser)"
743,Good sarvesh,"Certified Buyer, Mumbai",6 months ago,5,"LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White  (TS-Q14YNZE, Copper Condenser)"
744,Product is fine. Doing work as expected. But installation by Jeewas is very poor and unprofessional,"Certified Buyer, Bathinda",5 months ago,1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 5 Star Split Dual Inverter 4 Way Swing, HD Filter with Anti-Virus Protection,Energy Manager and HimClean AC with Wi-fi Connect - White  (TS-Q19PWZE, Copper Condenser)"
745,"Read Before Buying this AC.

Bought this AC last week and faced less cooling issue, My room size is hardly 11*11 and currently room temp howers around 30, It takes 30 min to bring down the room temp from 30 to 27,
Cooling you will feel only at places where you will get Air, called engineer twice they just test technicals and say AC is working fine

I read few reviews about less cooling from LG AC, ignored thinking it might be one odd issue and my room is anyway smaller.

Remember it Hardly...
READ MORE","Certified Buyer, Pune",4 months ago,1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 5 Star Split Dual Inverter 4 Way Swing, HD Filter with Anti-Virus Protection,Energy Manager and HimClean AC with Wi-fi Connect - White  (TS-Q19PWZE, Copper Condenser)"
746,Product is good but Don't purchase from Flipkart worst ever company they don't provide proper installation they will allocate jeevas installation team but the technical will not come for installation. Customers will suffer a lot.,"Certified Buyer, Ukhra",2 months ago,1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 5 Star Split Dual Inverter 4 Way Swing, HD Filter with Anti-Virus Protection,Energy Manager and HimClean AC with Wi-fi Connect - White  (TS-Q19PWZE, Copper Condenser)"
747,Product description not Fair for Price,"Certified Buyer, West Godavari District",6 months ago,1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 5 Star Split Dual Inverter 4 Way Swing, HD Filter with Anti-Virus Protection,Energy Manager and HimClean AC with Wi-fi Connect - White  (TS-Q19PWZE, Copper Condenser)"
748,Very bad,"Certified Buyer, Chennai",1 month ago,1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 5 Star Split Dual Inverter 4 Way Swing, HD Filter with Anti-Virus Protection,Energy Manager and HimClean AC with Wi-fi Connect - White  (TS-Q19PWZE, Copper Condenser)"
749,Not good product,"Certified Buyer, Jehanabad",1 month ago,1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 5 Star Split Dual Inverter 4 Way Swing, HD Filter with Anti-Virus Protection,Energy Manager and HimClean AC with Wi-fi Connect - White  (TS-Q19PWZE, Copper Condenser)"
750,"Cooling is very very bad in comparison of hitachi air conditioner., even cooling of 1 ton of hitachi is more than 1.5 ton a.c of l.g.
Even L.G a.c not maintain fix temperature for 2-4 hours continuously.
Also wrost situation in night because not light in L.G remote.","Certified Buyer, Jind",2 months ago,1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 5 Star Split Dual Inverter 4 Way Swing, HD Filter with Anti-Virus Protection,Energy Manager and HimClean AC with Wi-fi Connect - White  (TS-Q19PWZE, Copper Condenser)"
751,Does not work,"Certified Buyer, Baroda",2 months ago,1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 5 Star Split Dual Inverter 4 Way Swing, HD Filter with Anti-Virus Protection,Energy Manager and HimClean AC with Wi-fi Connect - White  (TS-Q19PWZE, Copper Condenser)"
752,The product is fine but the installation by Flipkart is very bad means you gave the date of installation and you didn't come when I called them they rescheduled it by themselves means wtf very poor thing by Flipkart not expecting this from you.,"Certified Buyer, Bhind",2 months ago,1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 5 Star Split Dual Inverter 4 Way Swing, HD Filter with Anti-Virus Protection,Energy Manager and HimClean AC with Wi-fi Connect - White  (TS-Q19PWZE, Copper Condenser)"
753,"I am writing to express my growing frustration and disappointment with the continued issues regarding my air conditioner unit and the inadequate support provided by your service center. Despite multiple attempts over the past month to resolve the problem, the unit remains non-functional, and my concerns have not been adequately addressed. This prolonged inconvenience has caused significant discomfort, especially in the current extreme weather conditions. The lack of a timely and effective re...
READ MORE","Certified Buyer, Unnao",2 months ago,1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 5 Star Split Dual Inverter 4 Way Swing, HD Filter with Anti-Virus Protection,Energy Manager and HimClean AC with Wi-fi Connect - White  (TS-Q19PWZE, Copper Condenser)"
754,"Not cooling properly, air flow not good , air swing not going down , no user friendly remote, very bad product","Certified Buyer, Greater Noida",2 months ago,1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 5 Star Split Dual Inverter 4 Way Swing, HD Filter with Anti-Virus Protection,Energy Manager and HimClean AC with Wi-fi Connect - White  (TS-Q19PWZE, Copper Condenser)"
755,"Worst product, doesn't work at all. Only hope is Flipkart taking it back.","Certified Buyer, New Delhi",3 months ago,1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 5 Star Split Dual Inverter 4 Way Swing, HD Filter with Anti-Virus Protection,Energy Manager and HimClean AC with Wi-fi Connect - White  (TS-Q19PWZE, Copper Condenser)"
756,After 8 days purchase my AC power supply not working,"Certified Buyer, Kolkata",3 months ago,1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 5 Star Split Dual Inverter 4 Way Swing, HD Filter with Anti-Virus Protection,Energy Manager and HimClean AC with Wi-fi Connect - White  (TS-Q19PWZE, Copper Condenser)"
757,VERY LOW COOL,"Certified Buyer, Kendujhar District",3 months ago,1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 5 Star Split Dual Inverter 4 Way Swing, HD Filter with Anti-Virus Protection,Energy Manager and HimClean AC with Wi-fi Connect - White  (TS-Q19PWZE, Copper Condenser)"
758,Water likege pipe,"Certified Buyer, Faridabad",3 months ago,1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 5 Star Split Dual Inverter 4 Way Swing, HD Filter with Anti-Virus Protection,Energy Manager and HimClean AC with Wi-fi Connect - White  (TS-Q19PWZE, Copper Condenser)"
759,AC installation is worst and my ac swing is not working properly,"Certified Buyer, Anantapur",4 months ago,1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 5 Star Split Dual Inverter 4 Way Swing, HD Filter with Anti-Virus Protection,Energy Manager and HimClean AC with Wi-fi Connect - White  (TS-Q19PWZE, Copper Condenser)"
760,"Product not cooling in very small room...they are mentioning it its a AI model but its is not

This model is not AI model and does not have anti viral filter","Certified Buyer, Bhubaneswar",4 months ago,1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 5 Star Split Dual Inverter 4 Way Swing, HD Filter with Anti-Virus Protection,Energy Manager and HimClean AC with Wi-fi Connect - White  (TS-Q19PWZE, Copper Condenser)"
761,Product is ok but flipcart service is very bed,"Certified Buyer, Dadri",4 months ago,1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 5 Star Split Dual Inverter 4 Way Swing, HD Filter with Anti-Virus Protection,Energy Manager and HimClean AC with Wi-fi Connect - White  (TS-Q19PWZE, Copper Condenser)"
762,Its worst its my big mistake of my life don't buy,"Certified Buyer, New Delhi",4 months ago,1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 5 Star Split Dual Inverter 4 Way Swing, HD Filter with Anti-Virus Protection,Energy Manager and HimClean AC with Wi-fi Connect - White  (TS-Q19PWZE, Copper Condenser)"
763,Very bad product,"Certified Buyer, Amarshi Kasba",4 months ago,1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 5 Star Split Dual Inverter 4 Way Swing, HD Filter with Anti-Virus Protection,Energy Manager and HimClean AC with Wi-fi Connect - White  (TS-Q19PWZE, Copper Condenser)"
764,Works like a cooler. No cooling at 24 degrees. Set it at high capacity to get some results. Regretting decision to purchase this,"Certified Buyer, Hyderabad","May, 2023",1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 5 Star Split Dual Inverter 4 Way Swing, HD Filter with Anti-Virus Protection,Energy Manager and HimClean AC with Wi-fi Connect - White  (TS-Q19PWZE, Copper Condenser)"
765,Most of the features won’t work .,Certified Buyer,"Aug, 2022",1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 5 Star Split Dual Inverter 4 Way Swing, HD Filter with Anti-Virus Protection,Energy Manager and HimClean AC with Wi-fi Connect - White  (TS-Q19PWZE, Copper Condenser)"
766,"Worest AC
No cooling","Certified Buyer, Kurnool District","Apr, 2022",1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 5 Star Split Dual Inverter 4 Way Swing, HD Filter with Anti-Virus Protection,Energy Manager and HimClean AC with Wi-fi Connect - White  (TS-Q19PWZE, Copper Condenser)"
767,Poor cooling.... Last product from LG from my side. Poor and unprofessional behaviour from installation team and local services,"Certified Buyer, Ahmedabad","May, 2021",1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 5 Star Split Dual Inverter 4 Way Swing, HD Filter with Anti-Virus Protection,Energy Manager and HimClean AC with Wi-fi Connect - White  (TS-Q19PWZE, Copper Condenser)"
768,Very much time required for colling.more energy consumption,"Certified Buyer, Bhandara","Oct, 2020",1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 5 Star Split Dual Inverter 4 Way Swing, HD Filter with Anti-Virus Protection,Energy Manager and HimClean AC with Wi-fi Connect - White  (TS-Q19PWZE, Copper Condenser)"
769,The cooling is very less and there is no light on the remote display which causes a lot of trouble while changing the function at night. The price of the AC is very high as compared to this. Dakin or IFB is better than this.,"Certified Buyer, Kaithal District",2 months ago,2,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 5 Star Split Dual Inverter 4 Way Swing, HD Filter with Anti-Virus Protection,Energy Manager and HimClean AC with Wi-fi Connect - White  (TS-Q19PWZE, Copper Condenser)"
770,"Very disappointment 😞
Cooling is very bad,
If you looking for chilling AC then you go other brand","Certified Buyer, Gorakhpur",9 days ago,2,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 5 Star Split Dual Inverter 4 Way Swing, HD Filter with Anti-Virus Protection,Energy Manager and HimClean AC with Wi-fi Connect - White  (TS-Q19PWZE, Copper Condenser)"
771,Lg is not providing value for money product just the hype nothing else basic thing is cooling and it is not able to do that properly dont know why the price is so high,"Certified Buyer, Bokaro Steel City",3 months ago,2,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 5 Star Split Dual Inverter 4 Way Swing, HD Filter with Anti-Virus Protection,Energy Manager and HimClean AC with Wi-fi Connect - White  (TS-Q19PWZE, Copper Condenser)"
772,Wifi is not working,"Certified Buyer, Nellore",3 months ago,2,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 5 Star Split Dual Inverter 4 Way Swing, HD Filter with Anti-Virus Protection,Energy Manager and HimClean AC with Wi-fi Connect - White  (TS-Q19PWZE, Copper Condenser)"
773,"I want to add some review on that it consumes 1.5 unit in an hour if you use in 100% it is not temperature dependent second bad thing is no light in the remote facing problem in night usage it takes 15 minutes to cool it down , 4 way swing is not proper working .","Certified Buyer, Baleshwar",4 months ago,2,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 5 Star Split Dual Inverter 4 Way Swing, HD Filter with Anti-Virus Protection,Energy Manager and HimClean AC with Wi-fi Connect - White  (TS-Q19PWZE, Copper Condenser)"
774,"Ac should have faster cooling .....and Lg dont provide it... it cools the room but a little slow. all things are good very good design , functions, very good build quality ....but cooling is slower than other acs....air throw is very less( thats why it is silent ) . I dont recommend this because it is a not a cost effective product. it doesn't repay.....go for a cheaper ac and use it for 5 to 7 years and then replace it.","Certified Buyer, Bhadra","Sep, 2020",3,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 5 Star Split Dual Inverter 4 Way Swing, HD Filter with Anti-Virus Protection,Energy Manager and HimClean AC with Wi-fi Connect - White  (TS-Q19PWZE, Copper Condenser)"
