,text,star,hp_data,city,transformed_date,product_num,state
661,Good,3,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",Hapur,"Nov, 2023",P8530SRAZ,Hapur
662,"Very nice product by LG and satisfied shopping with Flipkart ,🙂",3,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",Jalandhar,"Nov, 2023",P8530SRAZ,Jalandhar
663,Good,3,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",Navi Mumbai,"Nov, 2023",P8530SRAZ,Navi Mumbai
664,Cover not attched macine and not proper hook to attached cover,3,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",Hingoli,"Nov, 2023",P8530SRAZ,Hingoli
665,Very Good product,3,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",Kanpur,"Nov, 2023",P8530SRAZ,Kanpur
666,Washing area small not actual 8.5kgs Size,3,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",Ludhiana,"Nov, 2023",P8530SRAZ,Ludhiana
667,speed of washing bucket motor is not so efficient,3,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",Lucknow,"Sep, 2023",P8530SRAZ,Lucknow
668,No buzzer working,3,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",Malappuram District,"Sep, 2023",P8530SRAZ,Malappuram District
669,Goog machine,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",New Delhi,"Mar, 2024",P8530SRAZ,New Delhi
670,"very good value of money, work is very good 👍",4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",Patna City,"Nov, 2023",P8530SRAZ,Patna City
671,GOOD PERFORMANCE👍👍👍,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",New Delhi,"Nov, 2023",P8530SRAZ,New Delhi
672,Nice product,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",Piduguralla,"Jun, 2022",P8530SRAZ,Piduguralla
673,Good,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",Tuticorin,"Aug, 2024",P8530SRAZ,Tuticorin
674,Making noise during running,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",Bhiwadi,"Aug, 2024",P8530SRAZ,Bhiwadi
675,Nice product,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",Bathinda,"Aug, 2024",P8530SRAZ,Bathinda
676,Till now nice,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",Bokakhat,"Aug, 2024",P8530SRAZ,Bokakhat
677,Nice to have👍🏻,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",Muzaffarnagar,"Jul, 2024",P8530SRAZ,Muzaffarnagar
678,Nice,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",Vaishali District,"Jul, 2024",P8530SRAZ,Vaishali District
679,Good,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",Saharsa District,"Jul, 2024",P8530SRAZ,Saharsa District
680,Good,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",Pimpri Chinchwad,"Jul, 2024",P8530SRAZ,Pimpri Chinchwad
681,Best product,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",New Delhi,"Jul, 2024",P8530SRAZ,New Delhi
682,It is not working properly. All customers should buy from market so that we we can check.,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",Hanumangarh,"Jul, 2024",P8530SRAZ,Hanumangarh
683,All over experience is good for this products.,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",Nagal Chaudhry,"Jul, 2024",P8530SRAZ,Nagal Chaudhry
684,Over all quality is absolutely very very nice. Built quality everything but only issue is there is no such place to hold wire.,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",Kathua,"Jun, 2024",P8530SRAZ,Kathua
685,"The product is good one.
The connection wire length is small.
And the draining pipe is too small.
Other are very good. Thanks flipkart.",4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",Balangir,"Jun, 2024",P8530SRAZ,Balangir
686,"Semi automatic washing machine which is from LG company and its weight is 8.5 kg and it washes clothes well, this is the best washing machine from all companies thanks Flipkart",4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",Saran District,"May, 2024",P8530SRAZ,Saran District
687,Nyc product thanks flipkart,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",Maina Maujpur,"Apr, 2024",P8530SRAZ,Maina Maujpur
688,Good product,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",Rajkot,"Apr, 2024",P8530SRAZ,Rajkot
689,"Good
Value for money
Instalation didnt done",4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",Chilakaluripet,"Apr, 2024",P8530SRAZ,Chilakaluripet
690,Valuable product,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",Hisar District,"Apr, 2024",P8530SRAZ,Hisar District
691,LG washing machine best work,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",Navi Mumbai,"Apr, 2024",P8530SRAZ,Navi Mumbai
692,Very nice product👌👌,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",Mumbai,"Apr, 2024",P8530SRAZ,Mumbai
693,Good Product,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",Chandausi,"Apr, 2024",P8530SRAZ,Chandausi
694,Good pro,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",Kanpur Dehat District,"Apr, 2024",P8530SRAZ,Kanpur Dehat District
695,Good,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",Tadpatri,"Mar, 2024",P8530SRAZ,Tadpatri
696,"It is a very good washing machine, you can also take it all.",4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",Ghaziabad,"Mar, 2024",P8530SRAZ,Ghaziabad
697,Good quality and product.Nice Awesome 👍,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",Kushinagar,"Mar, 2024",P8530SRAZ,Kushinagar
698,"Good product
Little but expensive but is expected from well known brand like LG.
offer good quality.",4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",Mumbai,"Mar, 2024",P8530SRAZ,Mumbai
699,Value for money go for it.,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",Dhar,"Mar, 2024",P8530SRAZ,Dhar
700,"Pros
Can wash 8.5 kg of clothes means you can use in large families too
Easy to install
Easy to use
And can use washing and spining at same time


Cons
Buzzer sound is not good
Spinner vibrates in one and many clothes it need to be balanced",4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",Jaipur,"Feb, 2024",P8530SRAZ,Jaipur
701,Lg is best Flipkart thanks,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",Terdal,"Feb, 2024",P8530SRAZ,Terdal
702,Good,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",Chandpur,"Feb, 2024",P8530SRAZ,Chandpur
703,Nice Product,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",Adra,"Feb, 2024",P8530SRAZ,Adra
704,Product 👍 Awesome 👍,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",Vaishali District,"Feb, 2024",P8530SRAZ,Vaishali District
705,Fantastic mind baloing 😉😉😉😉,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",New Delhi,"Feb, 2024",P8530SRAZ,New Delhi
706,Machine is good but plug in wire is shirt . It should be slightly more to access plugs located at height.,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",Jammu,"Feb, 2024",P8530SRAZ,Jammu
707,Good product,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",Ammavarikuppam,"Feb, 2024",P8530SRAZ,Ammavarikuppam
708,Very good 👍,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",Suar,"Feb, 2024",P8530SRAZ,Suar
709,Good,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",Katihar District,"Feb, 2024",P8530SRAZ,Katihar District
710,Thanks,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",New Delhi,"Feb, 2024",P8530SRAZ,New Delhi
711,Exllent to prodect,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",Mughalsarai,"Feb, 2024",P8530SRAZ,Mughalsarai
712,Very good 👍🏻,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",Purba Champaran District,"Jan, 2024",P8530SRAZ,Purba Champaran District
713,Everything is good. Just one thing I don't like is that the washer is not joined with its door.,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",Khairabad Mau District,"Jan, 2024",P8530SRAZ,Khairabad Mau District
714,Good,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",Patna,"Jan, 2024",P8530SRAZ,Patna
715,I have been using this model for 15 years So I ordered the same one more time,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",Nanded,"Jan, 2024",P8530SRAZ,Nanded
716,Excellent condition and working. Go for it without any doubt.,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",Azara,"Jan, 2024",P8530SRAZ,Azara
717,Good quality,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",Bastar Division,"Dec, 2023",P8530SRAZ,Bastar Division
718,Easy to use and roller Jet work is very nice simply good 💯😊,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",Shivaji Nagar,"Dec, 2023",P8530SRAZ,Shivaji Nagar
719,It's really awesome,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",Hyderabad,"Dec, 2023",P8530SRAZ,Hyderabad
720,Superb,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",Gorakhpur District,"Dec, 2023",P8530SRAZ,Gorakhpur District
721,Good,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",Walajapet,"Dec, 2023",P8530SRAZ,Walajapet
722,"One month review, good purchase. Compact. Full plastic body. The washing tub doesn't feel 8. 5 KG. My old 6.5 KG LG washing m/c served me for 15 years without complain, was a metal body and felt bigger then the present 8.5 KG.",4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",Jabalpur,"Dec, 2023",P8530SRAZ,Jabalpur
723,Good,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",Hathin,"Nov, 2023",P8530SRAZ,Hathin
724,Nyc,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",Chamba,"Nov, 2023",P8530SRAZ,Chamba
725,Best Products this Price,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",Hamirpur District,"Nov, 2023",P8530SRAZ,Hamirpur District
726,"Product is good, delivery time took almost 2 weeks .",4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",Bhiwandi,"Nov, 2023",P8530SRAZ,Bhiwandi
727,Super my LG Life is Good (NBS),4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",Bengaluru,"Nov, 2023",P8530SRAZ,Bengaluru
728,Product is good but the delivery boy behavior is very bad,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",Lucknow,"Nov, 2023",P8530SRAZ,Lucknow
729,Nice 👍,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",Manesar,"Nov, 2023",P8530SRAZ,Manesar
730,Good,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",Bhatapara,"Oct, 2023",P8530SRAZ,Bhatapara
731,Very good,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",Belpahar,"Oct, 2023",P8530SRAZ,Belpahar
732,Very good product. Thanks to flipcart.,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",Chennai,"Oct, 2023",P8530SRAZ,Chennai
733,Good,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",Kangra District,"Oct, 2023",P8530SRAZ,Kangra District
734,Product is very good I have bought it in Flipkart big billion days . Performance is too good but it's functions button need improvement. All is good,4,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic Top Load Washing Machine Maroon, White",Kanpur,"Oct, 2023",P8530SRAZ,Kanpur
735,Not good as expected...washing not goo,1,"LG 6.5 kg 5 Star with Steam, Inverter Direct Drive, 6 Motion Direct Drive, Touch Panel, 1000 RPM Fully Automatic Front Load Washing Machine with In-built Heater White",Hyderabad,"Jul, 2024",FHM1065SDW,Hyderabad
736,many features are missing especially 60 min extreme program..which is basic..,1,"LG 6.5 kg 5 Star with Steam, Inverter Direct Drive, 6 Motion Direct Drive, Touch Panel, 1000 RPM Fully Automatic Front Load Washing Machine with In-built Heater White",Lucknow,"Mar, 2024",FHM1065SDW,Lucknow
737,Don't buy this,1,"LG 6.5 kg 5 Star with Steam, Inverter Direct Drive, 6 Motion Direct Drive, Touch Panel, 1000 RPM Fully Automatic Front Load Washing Machine with In-built Heater White",Raniganj,"Nov, 2023",FHM1065SDW,Raniganj
738,"Vibrations, machinei is moving a lot. stains are not cleaned properly.. Bad experience with LG appliances",1,"LG 6.5 kg 5 Star with Steam, Inverter Direct Drive, 6 Motion Direct Drive, Touch Panel, 1000 RPM Fully Automatic Front Load Washing Machine with In-built Heater White",Bangalore,"Nov, 2023",FHM1065SDW,Bangalore
739,"Water inlet valve problem . In new machine?.
Not satisfactory...",1,"LG 6.5 kg 5 Star with Steam, Inverter Direct Drive, 6 Motion Direct Drive, Touch Panel, 1000 RPM Fully Automatic Front Load Washing Machine with In-built Heater White",Gudalur Coimbatore District,"Oct, 2023",FHM1065SDW,Gudalur Coimbatore District
740,Same here filpkart very very poor quality west of money don't buy any purduct please 🙏 don't buy,1,"LG 6.5 kg 5 Star with Steam, Inverter Direct Drive, 6 Motion Direct Drive, Touch Panel, 1000 RPM Fully Automatic Front Load Washing Machine with In-built Heater White",Ahmedabad,"Sep, 2023",FHM1065SDW,Ahmedabad
741,It's giving shock while putting clothes in to washing machine,1,"LG 6.5 kg 5 Star with Steam, Inverter Direct Drive, 6 Motion Direct Drive, Touch Panel, 1000 RPM Fully Automatic Front Load Washing Machine with In-built Heater White",Golugonda,"Apr, 2023",FHM1065SDW,Golugonda
742,The door locking has some problem. It needs a long time press to display the lock key,1,"LG 6.5 kg 5 Star with Steam, Inverter Direct Drive, 6 Motion Direct Drive, Touch Panel, 1000 RPM Fully Automatic Front Load Washing Machine with In-built Heater White",Tiruchirappalli,"Mar, 2023",FHM1065SDW,Tiruchirappalli
743,Worst,1,"LG 6.5 kg 5 Star with Steam, Inverter Direct Drive, 6 Motion Direct Drive, Touch Panel, 1000 RPM Fully Automatic Front Load Washing Machine with In-built Heater White",Bengaluru,"Feb, 2023",FHM1065SDW,Bengaluru
744,"Worst experience, many issue created within 6 month,",1,"LG 6.5 kg 5 Star with Steam, Inverter Direct Drive, 6 Motion Direct Drive, Touch Panel, 1000 RPM Fully Automatic Front Load Washing Machine with In-built Heater White",Bharatpur,"Jan, 2023",FHM1065SDW,Bharatpur
745,Good ra,1,"LG 6.5 kg 5 Star with Steam, Inverter Direct Drive, 6 Motion Direct Drive, Touch Panel, 1000 RPM Fully Automatic Front Load Washing Machine with In-built Heater White",Hyderabad,"Jan, 2023",FHM1065SDW,Hyderabad
746,"Sometimes spins is not working. It is showing 1:20 mins but wash is not completing even it runs for more than 3 hours.
Even timer is not reducing, sometime stuck at 20 mins, 16 mins and 8 mins like that.

Dont go to this product....",1,"LG 6.5 kg 5 Star with Steam, Inverter Direct Drive, 6 Motion Direct Drive, Touch Panel, 1000 RPM Fully Automatic Front Load Washing Machine with In-built Heater White",Hyderabad,"Nov, 2022",FHM1065SDW,Hyderabad
747,"Waste of money , it is taking a lot of time for duing function ,more than the time alotted",1,"LG 6.5 kg 5 Star with Steam, Inverter Direct Drive, 6 Motion Direct Drive, Touch Panel, 1000 RPM Fully Automatic Front Load Washing Machine with In-built Heater White",Jabalpur,"Oct, 2022",FHM1065SDW,Jabalpur
748,I cannot pursue more regarding returning this product..my wife leg fracture due to which I bought this and my old Machine is also exchanged..I have no option but to cancel the return and start using it.. Total Hopelessness,1,"LG 6.5 kg 5 Star with Steam, Inverter Direct Drive, 6 Motion Direct Drive, Touch Panel, 1000 RPM Fully Automatic Front Load Washing Machine with In-built Heater White",New Delhi,"Oct, 2022",FHM1065SDW,New Delhi
749,Very bad for daily use. It's take so much time 1:30 for washing nd not dry 70%. It's very bad. Don't buy it. We don't do anything for washing time.,1,"LG 6.5 kg 5 Star with Steam, Inverter Direct Drive, 6 Motion Direct Drive, Touch Panel, 1000 RPM Fully Automatic Front Load Washing Machine with In-built Heater White",Deesa,"Jul, 2022",FHM1065SDW,Deesa
750,It's good machine but installation and demo team is not good they delay so much to install,1,"LG 6.5 kg 5 Star with Steam, Inverter Direct Drive, 6 Motion Direct Drive, Touch Panel, 1000 RPM Fully Automatic Front Load Washing Machine with In-built Heater White",Nainpur,"Apr, 2022",FHM1065SDW,Nainpur
751,"Steam option you can not use
Water temperature you can not set
Both options are only to make customer fool..",2,"LG 6.5 kg 5 Star with Steam, Inverter Direct Drive, 6 Motion Direct Drive, Touch Panel, 1000 RPM Fully Automatic Front Load Washing Machine with In-built Heater White",Kachchh District,"Apr, 2022",FHM1065SDW,Kachchh District
752,PCB Board problem in the washing machine,2,"LG 6.5 kg 5 Star with Steam, Inverter Direct Drive, 6 Motion Direct Drive, Touch Panel, 1000 RPM Fully Automatic Front Load Washing Machine with In-built Heater White",Coimbatore,"May, 2023",FHM1065SDW,Coimbatore
753,"Comfort input into machine was worst, worst design.
Due to this design comfort is not going into machine , no use even after cleaning the comfort clots multiple times",2,"LG 6.5 kg 5 Star with Steam, Inverter Direct Drive, 6 Motion Direct Drive, Touch Panel, 1000 RPM Fully Automatic Front Load Washing Machine with In-built Heater White",Hyderabad,"Apr, 2023",FHM1065SDW,Hyderabad
754,Working is slow,2,"LG 6.5 kg 5 Star with Steam, Inverter Direct Drive, 6 Motion Direct Drive, Touch Panel, 1000 RPM Fully Automatic Front Load Washing Machine with In-built Heater White",Visakhapatnam District,"Oct, 2022",FHM1065SDW,Visakhapatnam District
755,"Drum size reduced. Steam Function only restricted to Baby Care wash, this feature given by the company very half-heartedly AND not disclosed fully in product description pre-sales! Smart Diagnose feature not explained by the Installer/Demo technician, when asked then stated to be a Corona/Covid time feature, not really required now!! Displayed Time Completion of wash load overshoots the time in reality.",3,"LG 6.5 kg 5 Star with Steam, Inverter Direct Drive, 6 Motion Direct Drive, Touch Panel, 1000 RPM Fully Automatic Front Load Washing Machine with In-built Heater White",Delhi,"Apr, 2023",FHM1065SDW,Delhi
756,"I have upgraded from semi automatic to this, but not happy, because if your clothes are dirty enough than with using surf or arial liquid detergent they remain dirty, but in semi automatic, we can wash 2 times in same detergent to clean clothes. But in this machine it is not possible.",3,"LG 6.5 kg 5 Star with Steam, Inverter Direct Drive, 6 Motion Direct Drive, Touch Panel, 1000 RPM Fully Automatic Front Load Washing Machine with In-built Heater White",Allahabad,"Apr, 2022",FHM1065SDW,Allahabad
757,Over all machine is ok but washing time is very late minimum 1 hour or 1 and 50 our and machine noice sound is high,3,"LG 6.5 kg 5 Star with Steam, Inverter Direct Drive, 6 Motion Direct Drive, Touch Panel, 1000 RPM Fully Automatic Front Load Washing Machine with In-built Heater White",Komaram Bheem Asifabad District,"Dec, 2023",FHM1065SDW,Komaram Bheem Asifabad District
758,"Product is good

But stains were found on the below of the machine",3,"LG 6.5 kg 5 Star with Steam, Inverter Direct Drive, 6 Motion Direct Drive, Touch Panel, 1000 RPM Fully Automatic Front Load Washing Machine with In-built Heater White",Chennai,"Oct, 2022",FHM1065SDW,Chennai
759,Good,3,"LG 6.5 kg 5 Star with Steam, Inverter Direct Drive, 6 Motion Direct Drive, Touch Panel, 1000 RPM Fully Automatic Front Load Washing Machine with In-built Heater White",Salem,"Aug, 2022",FHM1065SDW,Salem
760,Ok,3,"LG 6.5 kg 5 Star with Steam, Inverter Direct Drive, 6 Motion Direct Drive, Touch Panel, 1000 RPM Fully Automatic Front Load Washing Machine with In-built Heater White",Jsw Steel Plant Township,"Jun, 2024",FHM1065SDW,Jsw Steel Plant Township
761,Very noisy when it spins faster,3,"LG 6.5 kg 5 Star with Steam, Inverter Direct Drive, 6 Motion Direct Drive, Touch Panel, 1000 RPM Fully Automatic Front Load Washing Machine with In-built Heater White",Bhimavaram,"Dec, 2023",FHM1065SDW,Bhimavaram
762,It's ok,3,"LG 6.5 kg 5 Star with Steam, Inverter Direct Drive, 6 Motion Direct Drive, Touch Panel, 1000 RPM Fully Automatic Front Load Washing Machine with In-built Heater White",Warora,"Nov, 2023",FHM1065SDW,Warora
763,Getting heavy vibration,3,"LG 6.5 kg 5 Star with Steam, Inverter Direct Drive, 6 Motion Direct Drive, Touch Panel, 1000 RPM Fully Automatic Front Load Washing Machine with In-built Heater White",Bengaluru,"Sep, 2023",FHM1065SDW,Bengaluru
764,Very disappointed,3,"LG 6.5 kg 5 Star with Steam, Inverter Direct Drive, 6 Motion Direct Drive, Touch Panel, 1000 RPM Fully Automatic Front Load Washing Machine with In-built Heater White",Jhajha,"Mar, 2023",FHM1065SDW,Jhajha
765,"This is worst product we have ever bought.
It takes too long to get start.
We bought it for convince but really fed up with its operating system.",3,"LG 6.5 kg 5 Star with Steam, Inverter Direct Drive, 6 Motion Direct Drive, Touch Panel, 1000 RPM Fully Automatic Front Load Washing Machine with In-built Heater White",Ludhiana,"Feb, 2023",FHM1065SDW,Ludhiana
