,text,star,hp_data,city,transformed_date,product_num,state
614,Good product but cost very high,4,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making",Atmakur,"Apr, 2023","Blue Euphoria, GL-D201ABEU",Atmakur
615,"Great deal, value for money.",4,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making",Bengaluru,"Apr, 2023","Blue Euphoria, GL-D201ABEU",Bengaluru
616,"Fast delivery by Flipkart and good product for small families, future solar technology product",5,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making",Kurnool District,"Apr, 2023","Blue Euphoria, GL-D201ABEU",Kurnool District
617,Very good Product 😀,5,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making",Bhubaneswar,"Apr, 2023","Blue Euphoria, GL-D201ABEU",Bhubaneswar
618,Value for money,5,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making",Bangalore,"Apr, 2023","Blue Euphoria, GL-D201ABEU",Bangalore
619,Nice 👍,5,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making",Choutuppal,"May, 2023","Blue Euphoria, GL-D201ABEU",Choutuppal
620,Nice,5,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making",Hyderabad,"Apr, 2023","Blue Euphoria, GL-D201ABEU",Hyderabad
621,Nice product 👌,5,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making",Mohammadabad Ghazipur District,"Apr, 2023","Blue Euphoria, GL-D201ABEU",Mohammadabad Ghazipur District
622,Performance is good sound less i writing this review after one month anyone want to buy go for it..,5,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making",Bengaluru,"May, 2023","Blue Euphoria, GL-D201ABEU",Bengaluru
623,Nice. Products.,5,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making",Mirganj,"May, 2023","Blue Euphoria, GL-D201ABEU",Mirganj
624,Good freeze at this price.,5,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making",Ghatal,"May, 2023","Blue Euphoria, GL-D201ABEU",Ghatal
625,Very good product,5,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making",Ballia District,"May, 2023","Blue Euphoria, GL-D201ABEU",Ballia District
626,Great product with great function,5,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making",Vadodara,"Apr, 2024","Blue Euphoria, GL-D201ABEU",Vadodara
627,Good product,5,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making",Jhansi,"Mar, 2023","Blue Euphoria, GL-D201ABEU",Jhansi
628,Good,5,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making",Salem,"Mar, 2023","Blue Euphoria, GL-D201ABEU",Salem
629,LG Refrigerator Brad Good,5,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making",Talaja,"May, 2023","Blue Euphoria, GL-D201ABEU",Talaja
630,Most beautiful,5,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making",Thane,"Mar, 2023","Blue Euphoria, GL-D201ABEU",Thane
631,Very good for small family,5,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making",Jajpur District,"Aug, 2024","Blue Euphoria, GL-D201ABEU",Jajpur District
632,Good Quality and Worth of buy,5,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making",Bidar,"Aug, 2024","Blue Euphoria, GL-D201ABEU",Bidar
633,Value for money,5,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making",Chennai,"Aug, 2024","Blue Euphoria, GL-D201ABEU",Chennai
634,very nice product,5,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making",Dhenkanal District,"Jul, 2024","Blue Euphoria, GL-D201ABEU",Dhenkanal District
635,Very very good 💯,5,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making",Vaishali District,"Jul, 2024","Blue Euphoria, GL-D201ABEU",Vaishali District
636,"Wonderful design printed
And good working 😃",5,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making",Dharmanagar,"Jul, 2024","Blue Euphoria, GL-D201ABEU",Dharmanagar
637,Best,5,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making",Kalyan,"Jul, 2024","Blue Euphoria, GL-D201ABEU",Kalyan
638,Excellent Product,5,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making",Dayanabili,"Jul, 2024","Blue Euphoria, GL-D201ABEU",Dayanabili
639,Nice 👍,5,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making",Shamsabad Farrukhabad District,"Jul, 2024","Blue Euphoria, GL-D201ABEU",Shamsabad Farrukhabad District
640,"My wife happy
Awesome thanks flifkart good delivery
LG good refrigerator",5,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making",Gaya District,"Jun, 2024","Blue Euphoria, GL-D201ABEU",Gaya District
641,Go for it it's awesome 💯😎,5,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making",Baleshwar District,"Jun, 2024","Blue Euphoria, GL-D201ABEU",Baleshwar District
642,Good 👍,5,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making",Patna,"Jun, 2024","Blue Euphoria, GL-D201ABEU",Patna
643,Very good,5,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making",Hajipur,"Jun, 2024","Blue Euphoria, GL-D201ABEU",Hajipur
644,Verry good,5,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making",Hajipur,"Jun, 2024","Blue Euphoria, GL-D201ABEU",Hajipur
645,Good,5,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making",Mahrajganj District,"Jun, 2024","Blue Euphoria, GL-D201ABEU",Mahrajganj District
646,Very good 👍👍👍👍👍,5,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making",Manesar,"Jun, 2024","Blue Euphoria, GL-D201ABEU",Manesar
647,This refrigerator is worst pls don't buy this refrigerator and lg service is pathetic. Compressor is not working after 1 month and lg is not replacing or refunding so don't buy this,1,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Ghaziabad,"Dec, 2021","Shiny Steel, GL-S302SPZY",Ghaziabad
648,"Freezer space is too big, this makes alot of space useless. Poor design. You will have very less space in refrigerator area.",1,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Bengaluru,"Jul, 2024","Shiny Steel, GL-S302SPZY",Bengaluru
649,"Ordered time showed as exchange value is more after visiting the home 20% of working condition as offered
this is one type of Cheating/Buffing the customers",1,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Sri Potti Sriramulu Nellore District,"Jun, 2024","Shiny Steel, GL-S302SPZY",Sri Potti Sriramulu Nellore District
650,when i got delivery last 7 days it's not cooling,1,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Chamarajanagar,"Jun, 2024","Shiny Steel, GL-S302SPZY",Chamarajanagar
651,Very worst experience with flikart purchese,1,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Gurugram,"May, 2024","Shiny Steel, GL-S302SPZY",Gurugram
652,Doesn't cool the freezer after a while. Really bad product,1,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Kozhikode,"Apr, 2024","Shiny Steel, GL-S302SPZY",Kozhikode
653,"Refrigerator compressor giving some dangerous noise in frequent intervals. Some current is passing at the back side of the refrigerator, giving some shocks. Don't buy it because there is no helpline or service related issue resolving mechanism. Feed back giving after three years usage.",1,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Achampet,"Apr, 2024","Shiny Steel, GL-S302SPZY",Achampet
654,"Very third class product given by Flipkart, since order I am facing problem, after delivery 1 st service took place after 6 month were motherboard issue detected by engineer, after that thermal issue, now again I am facing thermal issue
Now it's a hight of patients that I am not receiving the service also from Flipkart while I having extended warranty as well
Seriously Flipkart is now getting worst day by day
After sales if their is no service then I request Flipkart to close their online ...
READ MORE",1,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Mira Bhayandar,"Apr, 2024","Shiny Steel, GL-S302SPZY",Mira Bhayandar
655,Very bed,1,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Nalgonda,"Apr, 2024","Shiny Steel, GL-S302SPZY",Nalgonda
656,Within two years I'm facing faulty fan motor and PCB. Warranty is of one year only,1,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Hyderabad,"Apr, 2024","Shiny Steel, GL-S302SPZY",Hyderabad
657,Very disappointed,1,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Batika,"Apr, 2024","Shiny Steel, GL-S302SPZY",Batika
658,The body of the refergarator is damaged. I have requested for return or replacement and I am not getting either of it from flipkart. This issue is going on for 15 days now and no result.,1,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Balaghat District,"Mar, 2024","Shiny Steel, GL-S302SPZY",Balaghat District
659,No Door cooling and exchange value is too much low as they given that will not deducted....it's a not recommended...,1,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Palamaner,"Feb, 2024","Shiny Steel, GL-S302SPZY",Palamaner
660,"The shiny surface is scratch magnet, slightest of things can put a scratch mark on it.",1,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Pune,"Feb, 2024","Shiny Steel, GL-S302SPZY",Pune
661,I was purchased one month 15days. Refregirator not working till 5days. Technicians not response. I was calling LG customers care. But service center so many time. But problem was not solved till now. Weste of money.,1,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Haveri District,"Dec, 2023","Shiny Steel, GL-S302SPZY",Haveri District
662,After one year of purchasing the lg refrigerator getting bad chemicals smell and that is effective for health of all family members are facing health issues.,1,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Jagtial District,"Nov, 2023","Shiny Steel, GL-S302SPZY",Jagtial District
663,"Worst product in Flipkart, Don't buy any electronic products from Flipkart.",1,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Nandgaon,"Oct, 2023","Shiny Steel, GL-S302SPZY",Nandgaon
664,In 2 years it got bad 3 times..worst,1,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Kalyan,"Sep, 2023","Shiny Steel, GL-S302SPZY",Kalyan
665,Worst product after 1 warranty both compartment fan not working panel issue worst model from LG,1,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Bhilai,"Sep, 2023","Shiny Steel, GL-S302SPZY",Bhilai
666,Very bad,1,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Batala,"Sep, 2023","Shiny Steel, GL-S302SPZY",Batala
667,Don't Buy this product I am buy this and no one help me to return last 15 day i am complaining product damaged not working but Flipkart say call Lg and Lg says call Flipkart.... Thank you Flipkart for this with Plus member,1,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Kanpur Nagar District,"Aug, 2023","Shiny Steel, GL-S302SPZY",Kanpur Nagar District
668,Overall product delivery and performance is too poor,1,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Faizabad,"Jun, 2023","Shiny Steel, GL-S302SPZY",Faizabad
669,"It has been 2 years since I bought this item and now it's not working. It is showing multiple problems at the same time and the technician is unable to find what exactly the problem is.
Think twice before buying this product.",1,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Kollam,"Jun, 2023","Shiny Steel, GL-S302SPZY",Kollam
670,Bad product,1,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Anandapur,"Mar, 2023","Shiny Steel, GL-S302SPZY",Anandapur
671,Not good,1,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Bahraich,"Mar, 2023","Shiny Steel, GL-S302SPZY",Bahraich
672,Not as per expectation and Star rating was completed in 2022,1,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Ahmedabad,"Mar, 2023","Shiny Steel, GL-S302SPZY",Ahmedabad
673,Fridge is working well but code for ott subscription is pathetic I tried multiple times previously but it shows invalid coupon code I thought it was technical error so tried more ofter some time but still same result that's why I gave 1 star.,1,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Prayagraj,"Jan, 2023","Shiny Steel, GL-S302SPZY",Prayagraj
674,Facing cooling issue within 12 days of use. LG technician said there is compressor issue. Need to repair it. It's been not a month and faced this issue. I think there is no guarantee of LG products.,1,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Bengaluru,"Jan, 2023","Shiny Steel, GL-S302SPZY",Bengaluru
675,Some noise is disturbing,1,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Visakhapatnam District,"Jan, 2023","Shiny Steel, GL-S302SPZY",Visakhapatnam District
676,Total waste,1,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Salem,"Jan, 2023","Shiny Steel, GL-S302SPZY",Salem
677,Very bad product 😞,1,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Chunar,"Nov, 2022","Shiny Steel, GL-S302SPZY",Chunar
678,Stopped working in 10 days. Faulty products on flipkart.,1,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Amravati,"Oct, 2022","Shiny Steel, GL-S302SPZY",Amravati
679,Very very nice,1,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Zirakpur,"Oct, 2022","Shiny Steel, GL-S302SPZY",Zirakpur
680,With in 1 year 6 Months 2 times repaired the de fridge.,1,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Khammam,"Oct, 2022","Shiny Steel, GL-S302SPZY",Khammam
681,"I would recommend to not to buy this product at all this the worst product, this product seriously having issue will appear in few months.... I have very bad experience with product and it's been more then three month entire LG team is not able to resolve the issue firdge making so much noise save your money not to buy this product at all....",1,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,New Delhi,"Oct, 2022","Shiny Steel, GL-S302SPZY",New Delhi
682,Don't buy this refrigerator poor quality and it's not working and no-one lg customer service it's very poor,1,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Kanakapura,"Aug, 2022","Shiny Steel, GL-S302SPZY",Kanakapura
683,Unsatisfactory.,1,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Bengaluru,"Jul, 2022","Shiny Steel, GL-S302SPZY",Bengaluru
684,Don't purchase it,1,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Puri District,"Jul, 2022","Shiny Steel, GL-S302SPZY",Puri District
685,Very low cooling even water bottles are not cooling after 5 hours,1,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Jhunjhunun District,"Jun, 2022","Shiny Steel, GL-S302SPZY",Jhunjhunun District
686,Door is not closing properly you have to close forcefully,1,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Muzaffarpur,"Jun, 2022","Shiny Steel, GL-S302SPZY",Muzaffarpur
687,Keypad worst brand,1,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Sri Potti Sriramulu Nellore District,"May, 2022","Shiny Steel, GL-S302SPZY",Sri Potti Sriramulu Nellore District
688,Not good product,1,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Alwar District,"May, 2022","Shiny Steel, GL-S302SPZY",Alwar District
689,"Flipkart is not at all supporting for return policy, as asking for exchange for next higher version. Before placing order pls double confirm order and latter it is impossible to change.


For product performance, i ll give review after few months of usage.",1,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Hyderabad,"Apr, 2022","Shiny Steel, GL-S302SPZY",Hyderabad
690,It has taken more time for cooling...average item,1,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Sri Potti Sriramulu Nellore District,"Apr, 2022","Shiny Steel, GL-S302SPZY",Sri Potti Sriramulu Nellore District
691,Getting sound in freezer,1,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Bengaluru,"Mar, 2022","Shiny Steel, GL-S302SPZY",Bengaluru
692,Good service But not continue smart,1,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Chhibramau,"Dec, 2021","Shiny Steel, GL-S302SPZY",Chhibramau
693,"Started making weird sound after 2 days of delivery.

Still having issues after getting it done by authorised service.

Water leaking sound comes every time when door is opened.

Biggest waste of 25,000 I ever spent in my Life.",1,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Karimnagar,"Nov, 2021","Shiny Steel, GL-S302SPZY",Karimnagar
694,"Horrible fridge and noising compressor
Don’t buy",1,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Mumbai,"Nov, 2021","Shiny Steel, GL-S302SPZY",Mumbai
695,"Damage product, dent in body.
Service of flipcart vary poor.",1,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Bokaro,"Sep, 2021","Shiny Steel, GL-S302SPZY",Bokaro
696,"Bigger Brand makes bigger sound just like anything fallen from top.Not expected atleast from LG.
Cooling & storage ok for 260 ltr but two main problems are sound comes from fridge & there is no light in upper section which are major drawbacks.
I am going to complain about of this to LG.
Flipkart delivered on time and it's business overs there.",1,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Mumbai,"Aug, 2021","Shiny Steel, GL-S302SPZY",Mumbai
697,"Big sounds are coming from compressors,my request do not buy this model,go another model.",1,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Hyderabad,"Aug, 2021","Shiny Steel, GL-S302SPZY",Hyderabad
698,"Don't go for it. It's making dangerous noise in between.
Cooling and all is ok...",1,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Nannambra,"Jul, 2021","Shiny Steel, GL-S302SPZY",Nannambra
699,There is a problem with product compriser complaint for noise sounds issues.,1,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Vijayawada,"Jul, 2021","Shiny Steel, GL-S302SPZY",Vijayawada
700,"Only 1 rack can be used to keep water bottles. Rest racks are designed in such a way, they don't serve much purpose due to very small size of the racks, can't even store 500ml water bottles, only 250ml water bottles can be stored!!!

Cooling water is the main purpose of a fridge, and it fails miserably in this regard. In the entire 260 ltr capacity, just 5 bottles can be kept!!!!",1,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Hardoi,"Jul, 2021","Shiny Steel, GL-S302SPZY",Hardoi
701,It's really good product and the ice tray functionality is good (no need to take out ice by own just turn and all ice comes in second tray at once soo easy and quick). The overall product is functioning good as of now since we are using this since last 2 weeks now,1,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,South District,"Jul, 2021","Shiny Steel, GL-S302SPZY",South District
702,Very good product go for it,1,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Sayan,"Jun, 2021","Shiny Steel, GL-S302SPZY",Sayan
703,"I received a lot of defective issues in the freeze, sometimes the very loud sound comes from the freezer, cooling like a cupboard, i have complaint 2 time to LG customer care but service is very slow, After 15 days couldn't solve the issue and still running, Do not purchase this product, i am tired if you want to tired go ahead",1,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Rajkot,"Jun, 2021","Shiny Steel, GL-S302SPZY",Rajkot
704,It is ok. But some sound is coming from inside like an ice cube falling sound..worst 👎👎👎,1,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Gadwal,"Jun, 2021","Shiny Steel, GL-S302SPZY",Gadwal
705,"This fridge is looks narrow,",1,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Hyderabad,"May, 2021","Shiny Steel, GL-S302SPZY",Hyderabad
706,"Don't buy this product, because it's coming big big sounds automatically,when the time of running it.Daily coming.",1,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Hyderabad,"May, 2021","Shiny Steel, GL-S302SPZY",Hyderabad
707,Waste to purchase not satisfied,1,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Hanuman Junction,"Apr, 2021","Shiny Steel, GL-S302SPZY",Hanuman Junction
708,Faulty refrigerator.,1,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Bankura,"Jul, 2020","Shiny Steel, GL-S302SPZY",Bankura
709,"Money wasted 10Day repairs Iam not happy
LG protect very very bad",2,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Cheranmadevi,"Jun, 2022","Shiny Steel, GL-S302SPZY",Cheranmadevi
710,"Freezer have no lights..
Back side not productive
No space for non veg items",2,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Thoothukkudi,"May, 2024","Shiny Steel, GL-S302SPZY",Thoothukkudi
711,Very bed,2,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Khardah,"Nov, 2023","Shiny Steel, GL-S302SPZY",Khardah
712,Now i m using this for 7 months Color are fade off from side part and Few portion I don't expect from LG product,2,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Dhuilya,"Nov, 2023","Shiny Steel, GL-S302SPZY",Dhuilya
713,Waste,2,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Sonipat,"Oct, 2023","Shiny Steel, GL-S302SPZY",Sonipat
714,"Design is not good ,freezer space is very bigger, use less
Bottle space is small",2,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,New Delhi,"Oct, 2023","Shiny Steel, GL-S302SPZY",New Delhi
715,Bad,2,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Kollam,"Oct, 2023","Shiny Steel, GL-S302SPZY",Kollam
716,Average quality....,2,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Mancherial District,"Jul, 2023","Shiny Steel, GL-S302SPZY",Mancherial District
717,Worked perfectly for 11 month after issue came . Door cooling is not that useful go for convertible I regret buying this model,2,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Tirupati,"Jul, 2023","Shiny Steel, GL-S302SPZY",Tirupati
718,"With in one month compresser spoiled and it is replaced by 1week.
How the Flipkart is blindly selling such a low quality LG products.",2,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Krishna District,"Jun, 2023","Shiny Steel, GL-S302SPZY",Krishna District
719,"Extremely Dissatisfied with the LG Refrigerator - Malfunctioning Within Six Months
Last fiveday to waiting for resloution ten year warrenty compressor not weorking -compaint no -RNP 230513084588
Review:
I am writing this review to express my extreme disappointment and frustration with the LG refrigerator that I purchased six months ago. It has been nothing but a headache since the day it arrived in my home.

To begin with, the refrigerator started exhibiting problems shortly after the initial...
READ MORE",2,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Ahmedabad,"May, 2023","Shiny Steel, GL-S302SPZY",Ahmedabad
720,product is nice but installation service are very bad and slow,2,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Dahod District,"Feb, 2023","Shiny Steel, GL-S302SPZY",Dahod District
721,"They show the product is having door cooling option but they deliver the product with out this door cooling feature..this is how they cheat you.this refrigerator doesn't have door cooling option , so don't buy this.",2,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Kurnool,"Jan, 2023","Shiny Steel, GL-S302SPZY",Kurnool
722,This product is very bad and lg servicing also bad this model fridge copresser problem,2,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Tuni,"Jun, 2022","Shiny Steel, GL-S302SPZY",Tuni
723,Not Good,2,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,New Delhi,"May, 2022","Shiny Steel, GL-S302SPZY",New Delhi
724,In freezer less space. Cooling is not good.,2,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,New Delhi,"Apr, 2022","Shiny Steel, GL-S302SPZY",New Delhi
725,Osm,2,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Hoshangabad,"Jan, 2022","Shiny Steel, GL-S302SPZY",Hoshangabad
726,I am not happy,2,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Raichur,"Nov, 2021","Shiny Steel, GL-S302SPZY",Raichur
727,This product than vaivrat when very low voltage..so not perfect.if I want away from product. May be destroy thier Moter,2,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Bareilly,"Oct, 2021","Shiny Steel, GL-S302SPZY",Bareilly
728,"Overall Fridge is good but our fridge has lound popping and tapping(something falling sound )noise is comming from it, just after 7 days of delivery",2,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Koipady,"Aug, 2021","Shiny Steel, GL-S302SPZY",Koipady
729,Excellent,2,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Chennai,"Jul, 2021","Shiny Steel, GL-S302SPZY",Chennai
730,Getting heavy sound after every one hour. I know that refrigerator will make sound some times. But this one getting huge sound,2,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Hyderabad,"Jul, 2021","Shiny Steel, GL-S302SPZY",Hyderabad
731,Bad quality.i am not happy.,2,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Mysore District,"Jun, 2021","Shiny Steel, GL-S302SPZY",Mysore District
732,Some problems in comparison,2,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Mumbai,"Apr, 2021","Shiny Steel, GL-S302SPZY",Mumbai
733,"Delivered Product on Time 27/07/2021
Demonstration was not bad , the guy was in hurry but we are okay for that

Performance Wise (4days Experiment 2/08/2021)
Product Lg 260L Double Door Refrigirator
With Smart Invertor and Smart Diagnostic Option is good
Cooling Very Good
Frost free Option is Working
Door Cooling Option is working

untill now Did not Noticed Any Cons
Definitely Will right if faced any cons in future

Any thanks Flipkart and LG",3,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Thenhippalam,"Aug, 2021","Shiny Steel, GL-S302SPZY",Thenhippalam
734,"Once in 7 or 8 hrs a horrible noise is coming from back side. In night time is horrible.
Remaining all good",3,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Ranga Reddy,"Jul, 2021","Shiny Steel, GL-S302SPZY",Ranga Reddy
735,"The fridge came with a minor defect might have happened during delivery, otherwise it's working",3,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Kachchh District,"Jul, 2024","Shiny Steel, GL-S302SPZY",Kachchh District
