,text,star,hp_data,city,transformed_date,product_num,state
652,It is very expensive in this amount,1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 4 Star Split Dual Inverter Viraat Mode, Super Silent, HD Filter With Anti-Virus Protection AC With 4 Way Swing, Monsoon Comfort & ADC Sensor AC - White",Lormi,"Jun, 2024","TS-Q19JNYE, Copper Condenser",Lormi
653,Avoid buying,1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 4 Star Split Dual Inverter Viraat Mode, Super Silent, HD Filter With Anti-Virus Protection AC With 4 Way Swing, Monsoon Comfort & ADC Sensor AC - White",Amritsar,"Jun, 2024","TS-Q19JNYE, Copper Condenser",Amritsar
654,Waste product from LG . Customer service is very bad. Cooling is zero I raised complaint even after the cooling is not good . Done buy this product from LG,1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 4 Star Split Dual Inverter Viraat Mode, Super Silent, HD Filter With Anti-Virus Protection AC With 4 Way Swing, Monsoon Comfort & ADC Sensor AC - White",Hyderabad,"Jun, 2024","TS-Q19JNYE, Copper Condenser",Hyderabad
655,Getting switched off automatically after 30+ minutes and water leaking problem.,1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 4 Star Split Dual Inverter Viraat Mode, Super Silent, HD Filter With Anti-Virus Protection AC With 4 Way Swing, Monsoon Comfort & ADC Sensor AC - White",Indore,"May, 2024","TS-Q19JNYE, Copper Condenser",Indore
656,Ac is not cooling properly.,1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 4 Star Split Dual Inverter Viraat Mode, Super Silent, HD Filter With Anti-Virus Protection AC With 4 Way Swing, Monsoon Comfort & ADC Sensor AC - White",Yamunanagar,"May, 2024","TS-Q19JNYE, Copper Condenser",Yamunanagar
657,Water leaking from the indoor unit after use of one month was a very bad experience .. waste of money,1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 4 Star Split Dual Inverter Viraat Mode, Super Silent, HD Filter With Anti-Virus Protection AC With 4 Way Swing, Monsoon Comfort & ADC Sensor AC - White",Berhampur,"May, 2024","TS-Q19JNYE, Copper Condenser",Berhampur
658,"Worse than a ceiling fan ,no cooling nothing ...dabba",1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 4 Star Split Dual Inverter Viraat Mode, Super Silent, HD Filter With Anti-Virus Protection AC With 4 Way Swing, Monsoon Comfort & ADC Sensor AC - White",Zirakpur,"May, 2024","TS-Q19JNYE, Copper Condenser",Zirakpur
659,"Very bad quality AC took so much time for cooling and very less cooling
Worst quality ac never buy any product from LG specially AC",1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 4 Star Split Dual Inverter Viraat Mode, Super Silent, HD Filter With Anti-Virus Protection AC With 4 Way Swing, Monsoon Comfort & ADC Sensor AC - White",Jaipur,"May, 2024","TS-Q19JNYE, Copper Condenser",Jaipur
660,"Cooling is very very low.
Very disappointed

When I set at 19c /20c it takes approximately 4 hour to reach 25 c room temperature from 31c.
And it consumes 12 kwh ( unit) to 13 kwh power consumption. It's very high for 4 hour usages.",1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 4 Star Split Dual Inverter Viraat Mode, Super Silent, HD Filter With Anti-Virus Protection AC With 4 Way Swing, Monsoon Comfort & ADC Sensor AC - White",Rajkot District,"May, 2024","TS-Q19JNYE, Copper Condenser",Rajkot District
661,The product was not installed as the Jeeves Technician won't install if you don't buy AC stand and stabilizer from them. I dirc LG for installation. Cooling is not that great. You have to buy 1 Ton or above. 0.8 Ton is useless for my 90 sq.ft room.,1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 4 Star Split Dual Inverter Viraat Mode, Super Silent, HD Filter With Anti-Virus Protection AC With 4 Way Swing, Monsoon Comfort & ADC Sensor AC - White",Chennai,"May, 2024","TS-Q19JNYE, Copper Condenser",Chennai
662,Cooling capacity is very low ..takes too much time for cooling.,1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 4 Star Split Dual Inverter Viraat Mode, Super Silent, HD Filter With Anti-Virus Protection AC With 4 Way Swing, Monsoon Comfort & ADC Sensor AC - White",Patna,"May, 2024","TS-Q19JNYE, Copper Condenser",Patna
663,The AI feature doesn't work,1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 4 Star Split Dual Inverter Viraat Mode, Super Silent, HD Filter With Anti-Virus Protection AC With 4 Way Swing, Monsoon Comfort & ADC Sensor AC - White",Gorakhpur,"May, 2024","TS-Q19JNYE, Copper Condenser",Gorakhpur
664,"Waste of money, getting complain frequently, lg customer service not supportive etc...",1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 4 Star Split Dual Inverter Viraat Mode, Super Silent, HD Filter With Anti-Virus Protection AC With 4 Way Swing, Monsoon Comfort & ADC Sensor AC - White",Gopalganj District,"May, 2024","TS-Q19JNYE, Copper Condenser",Gopalganj District
665,"Third class AC I have purchased ever, makes too much noise while in running condition. 8 won't recommend it to buy to anyone. Utterly disappointed by its performance too.",1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 4 Star Split Dual Inverter Viraat Mode, Super Silent, HD Filter With Anti-Virus Protection AC With 4 Way Swing, Monsoon Comfort & ADC Sensor AC - White",Bharuch,"May, 2024","TS-Q19JNYE, Copper Condenser",Bharuch
666,"very low cooling,next to zero cooling
poor service by jeeves of flipkart

poor service by flipkart",1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 4 Star Split Dual Inverter Viraat Mode, Super Silent, HD Filter With Anti-Virus Protection AC With 4 Way Swing, Monsoon Comfort & ADC Sensor AC - White",Hyderabad,"May, 2024","TS-Q19JNYE, Copper Condenser",Hyderabad
667,"Not cooling properly. And the behaviour of the technician is very bad
don't buy",1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 4 Star Split Dual Inverter Viraat Mode, Super Silent, HD Filter With Anti-Virus Protection AC With 4 Way Swing, Monsoon Comfort & ADC Sensor AC - White",Bansberia,"May, 2024","TS-Q19JNYE, Copper Condenser",Bansberia
668,Wrost experience,1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 4 Star Split Dual Inverter Viraat Mode, Super Silent, HD Filter With Anti-Virus Protection AC With 4 Way Swing, Monsoon Comfort & ADC Sensor AC - White",Jamshedpur,"May, 2024","TS-Q19JNYE, Copper Condenser",Jamshedpur
669,"After one month i am writing this review, worst even after 30 mins the room is not getting cool and getting more noice",1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 4 Star Split Dual Inverter Viraat Mode, Super Silent, HD Filter With Anti-Virus Protection AC With 4 Way Swing, Monsoon Comfort & ADC Sensor AC - White",Ranga Reddy,"May, 2024","TS-Q19JNYE, Copper Condenser",Ranga Reddy
670,More power consumption installation not properly,1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 4 Star Split Dual Inverter Viraat Mode, Super Silent, HD Filter With Anti-Virus Protection AC With 4 Way Swing, Monsoon Comfort & ADC Sensor AC - White",Alwar,"May, 2024","TS-Q19JNYE, Copper Condenser",Alwar
671,Very bad experience in this product..,1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 4 Star Split Dual Inverter Viraat Mode, Super Silent, HD Filter With Anti-Virus Protection AC With 4 Way Swing, Monsoon Comfort & ADC Sensor AC - White",Udala,"May, 2024","TS-Q19JNYE, Copper Condenser",Udala
672,Not cooling worst ac,1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 4 Star Split Dual Inverter Viraat Mode, Super Silent, HD Filter With Anti-Virus Protection AC With 4 Way Swing, Monsoon Comfort & ADC Sensor AC - White",Kancheepuram,"May, 2024","TS-Q19JNYE, Copper Condenser",Kancheepuram
673,"It's really bad... Even in HC mode(110%) capacity, it is not able to bring the room tem down even to 27-28 during summers...
Worst product",1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 4 Star Split Dual Inverter Viraat Mode, Super Silent, HD Filter With Anti-Virus Protection AC With 4 Way Swing, Monsoon Comfort & ADC Sensor AC - White",Muzaffarpur,"May, 2024","TS-Q19JNYE, Copper Condenser",Muzaffarpur
674,Not cooling..worst AC in this universe. I recommend never to buy LG ac.,1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 4 Star Split Dual Inverter Viraat Mode, Super Silent, HD Filter With Anti-Virus Protection AC With 4 Way Swing, Monsoon Comfort & ADC Sensor AC - White",Patna,"May, 2024","TS-Q19JNYE, Copper Condenser",Patna
675,"Don't buy this product. Giving review after using for 1month. Water leaking from indoor unit, cooling is very less.",1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 4 Star Split Dual Inverter Viraat Mode, Super Silent, HD Filter With Anti-Virus Protection AC With 4 Way Swing, Monsoon Comfort & ADC Sensor AC - White",Hyderabad,"Apr, 2024","TS-Q19JNYE, Copper Condenser",Hyderabad
676,"I'm writing my review of LG 1.5-ton 3-star AC after using it for one month (In April which is not a peak hot time).

1. The cooling is very poor and inefficient. If you continue running the AC for more than 4 hours in Virat Mode, you won't be able to set the room temperature below 28 C.
2. Indoor unit size is small as compared to 1.5-ton ac of other brands so It doesn't circulate air in a wide area.

I have used Voltas and Hitachi in the past and they are much better than LG. Worst AC so I ...
READ MORE",1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 4 Star Split Dual Inverter Viraat Mode, Super Silent, HD Filter With Anti-Virus Protection AC With 4 Way Swing, Monsoon Comfort & ADC Sensor AC - White",Jaipur,"Apr, 2024","TS-Q19JNYE, Copper Condenser",Jaipur
677,Worst Experience ever.,1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 4 Star Split Dual Inverter Viraat Mode, Super Silent, HD Filter With Anti-Virus Protection AC With 4 Way Swing, Monsoon Comfort & ADC Sensor AC - White",Kolkata,"Apr, 2024","TS-Q19JNYE, Copper Condenser",Kolkata
678,No cooling waste of money,1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 4 Star Split Dual Inverter Viraat Mode, Super Silent, HD Filter With Anti-Virus Protection AC With 4 Way Swing, Monsoon Comfort & ADC Sensor AC - White",Polur,"Apr, 2024","TS-Q19JNYE, Copper Condenser",Polur
679,"Writing my review after using it for 1 month.
1. Lg claims about viraat mode is fake. It doesn't cool the room in viraat mode.
2. In normal mode after 15-20 minutes ac goes in the inverter mode. It again doesn't cool the room.
3. Highly unsatisfied with the product.",1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 4 Star Split Dual Inverter Viraat Mode, Super Silent, HD Filter With Anti-Virus Protection AC With 4 Way Swing, Monsoon Comfort & ADC Sensor AC - White",Jabalpur,"Apr, 2024","TS-Q19JNYE, Copper Condenser",Jabalpur
680,One of the bad purchases I made in recent times.,1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 4 Star Split Dual Inverter Viraat Mode, Super Silent, HD Filter With Anti-Virus Protection AC With 4 Way Swing, Monsoon Comfort & ADC Sensor AC - White",Talikkulam,"Apr, 2024","TS-Q19JNYE, Copper Condenser",Talikkulam
681,Kharab quality,1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 4 Star Split Dual Inverter Viraat Mode, Super Silent, HD Filter With Anti-Virus Protection AC With 4 Way Swing, Monsoon Comfort & ADC Sensor AC - White",Gir Somnath District,"Apr, 2024","TS-Q19JNYE, Copper Condenser",Gir Somnath District
682,Worst product. Waste of money. Refrain buying high value product from Flipkart,1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 4 Star Split Dual Inverter Viraat Mode, Super Silent, HD Filter With Anti-Virus Protection AC With 4 Way Swing, Monsoon Comfort & ADC Sensor AC - White",Lucknow,"Apr, 2024","TS-Q19JNYE, Copper Condenser",Lucknow
683,Not good,1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 4 Star Split Dual Inverter Viraat Mode, Super Silent, HD Filter With Anti-Virus Protection AC With 4 Way Swing, Monsoon Comfort & ADC Sensor AC - White",Ghatampur,"Apr, 2024","TS-Q19JNYE, Copper Condenser",Ghatampur
684,Modrate product,1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 4 Star Split Dual Inverter Viraat Mode, Super Silent, HD Filter With Anti-Virus Protection AC With 4 Way Swing, Monsoon Comfort & ADC Sensor AC - White",Prithvipur,"Apr, 2024","TS-Q19JNYE, Copper Condenser",Prithvipur
685,Very bad product,1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 4 Star Split Dual Inverter Viraat Mode, Super Silent, HD Filter With Anti-Virus Protection AC With 4 Way Swing, Monsoon Comfort & ADC Sensor AC - White",Secunderabad,"Apr, 2024","TS-Q19JNYE, Copper Condenser",Secunderabad
686,"Don't buy this ac,it is not cooling from day 1.",1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 4 Star Split Dual Inverter Viraat Mode, Super Silent, HD Filter With Anti-Virus Protection AC With 4 Way Swing, Monsoon Comfort & ADC Sensor AC - White",Allahabad,"Apr, 2024","TS-Q19JNYE, Copper Condenser",Allahabad
687,"Waste money low quality product
11x12 Room Not Cooling 2 Month use",1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 4 Star Split Dual Inverter Viraat Mode, Super Silent, HD Filter With Anti-Virus Protection AC With 4 Way Swing, Monsoon Comfort & ADC Sensor AC - White",South Twenty Four Parganas District,"Apr, 2024","TS-Q19JNYE, Copper Condenser",South Twenty Four Parganas District
688,Ac doer nunchi water vasthunae complant echanu vachi chusi vellaru kani problem enka clear avva ledhu service baga ledhu,1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 4 Star Split Dual Inverter Viraat Mode, Super Silent, HD Filter With Anti-Virus Protection AC With 4 Way Swing, Monsoon Comfort & ADC Sensor AC - White",Nellore,"Apr, 2024","TS-Q19JNYE, Copper Condenser",Nellore
689,Very bad experience,1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 4 Star Split Dual Inverter Viraat Mode, Super Silent, HD Filter With Anti-Virus Protection AC With 4 Way Swing, Monsoon Comfort & ADC Sensor AC - White",Bijpur,"Apr, 2024","TS-Q19JNYE, Copper Condenser",Bijpur
690,"Ac takes too much time to cool , also if I put it on 24 room temp show 26 after running 1hr.",1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 4 Star Split Dual Inverter Viraat Mode, Super Silent, HD Filter With Anti-Virus Protection AC With 4 Way Swing, Monsoon Comfort & ADC Sensor AC - White",Mahesana,"Apr, 2024","TS-Q19JNYE, Copper Condenser",Mahesana
691,Worst product,1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 4 Star Split Dual Inverter Viraat Mode, Super Silent, HD Filter With Anti-Virus Protection AC With 4 Way Swing, Monsoon Comfort & ADC Sensor AC - White",Indore,"Apr, 2024","TS-Q19JNYE, Copper Condenser",Indore
692,Outdoor unit noise is unbearable,1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 4 Star Split Dual Inverter Viraat Mode, Super Silent, HD Filter With Anti-Virus Protection AC With 4 Way Swing, Monsoon Comfort & ADC Sensor AC - White",Suryapet District,"Apr, 2024","TS-Q19JNYE, Copper Condenser",Suryapet District
693,"Flipkart provides the worst customer service which I've observed these days. My AC delivered on time but they didn't have a good brand authorised partner in Hyderabad so that my installation was not done for a week which is bad. I had wasted my time and money by believing their promised date of installation everyday. If you are planning to get this one Flipkart, I would suggest not to do that.",1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 4 Star Split Dual Inverter Viraat Mode, Super Silent, HD Filter With Anti-Virus Protection AC With 4 Way Swing, Monsoon Comfort & ADC Sensor AC - White",Hyderabad,"Apr, 2024","TS-Q19JNYE, Copper Condenser",Hyderabad
694,"The product is not good, not cooling even in 16 degrees",1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 4 Star Split Dual Inverter Viraat Mode, Super Silent, HD Filter With Anti-Virus Protection AC With 4 Way Swing, Monsoon Comfort & ADC Sensor AC - White",Hyderabad,"Apr, 2024","TS-Q19JNYE, Copper Condenser",Hyderabad
695,This is not performing as per requirement and also the efficiency is not good,1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 4 Star Split Dual Inverter Viraat Mode, Super Silent, HD Filter With Anti-Virus Protection AC With 4 Way Swing, Monsoon Comfort & ADC Sensor AC - White",Jajapur,"Apr, 2024","TS-Q19JNYE, Copper Condenser",Jajapur
696,"Low cooling capacity and noise is very high, I'm using
Since 15 days of time",1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 4 Star Split Dual Inverter Viraat Mode, Super Silent, HD Filter With Anti-Virus Protection AC With 4 Way Swing, Monsoon Comfort & ADC Sensor AC - White",Srikakulam District,"Apr, 2024","TS-Q19JNYE, Copper Condenser",Srikakulam District
697,Too much cost,1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 4 Star Split Dual Inverter Viraat Mode, Super Silent, HD Filter With Anti-Virus Protection AC With 4 Way Swing, Monsoon Comfort & ADC Sensor AC - White",Yerraguntla,"Apr, 2024","TS-Q19JNYE, Copper Condenser",Yerraguntla
698,"Not getting cooling, Blue star is best.",1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 4 Star Split Dual Inverter Viraat Mode, Super Silent, HD Filter With Anti-Virus Protection AC With 4 Way Swing, Monsoon Comfort & ADC Sensor AC - White",Proddatur,"Apr, 2024","TS-Q19JNYE, Copper Condenser",Proddatur
699,Cooling problem and outdoor problem,1,"LG AI Convertible 6-in-1 Cooling 2024 Model 1.5 Ton 4 Star Split Dual Inverter Viraat Mode, Super Silent, HD Filter With Anti-Virus Protection AC With 4 Way Swing, Monsoon Comfort & ADC Sensor AC - White",Chennai,"Apr, 2024","TS-Q19JNYE, Copper Condenser",Chennai
700,"After purchasing LG AC 1.0 Ton 5 Star it worked okay for one month. Now it is not cooling properly, i raised complaint with LG AC customer care, they told they will contact me within 24 hours but no one contacted me. Again i raised complaint and they gave me Jeeves Services phone number to talk to them. They spoke to me and promised me to send technician within one day but they never sent any person or contacted me. Its been 5 days i'm suffering without cooling in this peak summer. Hopeless c...
READ MORE",1,LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White,Hyderabad,"May, 2024","TS-Q14YNZE, Copper Condenser",Hyderabad
701,Better to Go for other options,1,LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White,Bhubaneswar,"Jun, 2024","TS-Q14YNZE, Copper Condenser",Bhubaneswar
702,"Product is good...there was water leakage when switched for the first time.
Hower, 1 star for installation which took 2 days to complete because the technician was not having vaccum machine and extra copper tube.",1,LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White,Pune,"Jun, 2024","TS-Q14YNZE, Copper Condenser",Pune
703,Product is 1 star,1,LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White,Talala,"May, 2024","TS-Q14YNZE, Copper Condenser",Talala
704,Worst of worst experience. This is not good,1,LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White,Kolkata,"May, 2024","TS-Q14YNZE, Copper Condenser",Kolkata
705,It is not giving cool even if we put 20,1,LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White,Palwancha,"Apr, 2024","TS-Q14YNZE, Copper Condenser",Palwancha
706,Not working even after 10 days,2,LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White,Machhiwara,"Apr, 2024","TS-Q14YNZE, Copper Condenser",Machhiwara
707,it's been two weeks we ordered ac online and it hasn't been installed yet no communication from your side not worth at all I don't recommend it. Very very bad experience of installation. Troublesome,3,LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White,Satara District,"May, 2024","TS-Q14YNZE, Copper Condenser",Satara District
708,More time taken for cooling,3,LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White,Maramalai Nagar,"Mar, 2024","TS-Q14YNZE, Copper Condenser",Maramalai Nagar
709,Good product,4,LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White,Pratapgarh,"Mar, 2024","TS-Q14YNZE, Copper Condenser",Pratapgarh
710,Good,4,LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White,Dhone,"Jul, 2024","TS-Q14YNZE, Copper Condenser",Dhone
711,Very good,4,LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White,Ludhiana,"May, 2024","TS-Q14YNZE, Copper Condenser",Ludhiana
712,Nice product Energy efficiency,4,LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White,Karimnagar,"Apr, 2024","TS-Q14YNZE, Copper Condenser",Karimnagar
713,Good product,4,LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White,Coimbatore,"Apr, 2024","TS-Q14YNZE, Copper Condenser",Coimbatore
714,Good AC with fast cooling and good installation done by technician,4,LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White,Sagar,"Apr, 2024","TS-Q14YNZE, Copper Condenser",Sagar
715,value for money nice,4,LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White,Nagpur,"Apr, 2024","TS-Q14YNZE, Copper Condenser",Nagpur
716,The ac is good you can buy. The main problem is the lnstallation. I called lg executives but they also disappoint a bit. Overall fine experience.,4,LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White,Rishikesh,"Mar, 2024","TS-Q14YNZE, Copper Condenser",Rishikesh
717,Excellent from other Brands.,4,LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White,Jamalpur,"Mar, 2024","TS-Q14YNZE, Copper Condenser",Jamalpur
718,Very good,5,LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White,Ayodhya Division,"Jun, 2024","TS-Q14YNZE, Copper Condenser",Ayodhya Division
719,Superb ac,5,LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White,Ahmedabad,"Jun, 2024","TS-Q14YNZE, Copper Condenser",Ahmedabad
720,Great,5,LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White,Bhavnagar,"Jun, 2024","TS-Q14YNZE, Copper Condenser",Bhavnagar
721,Very nice,5,LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White,Cuttack,"Apr, 2024","TS-Q14YNZE, Copper Condenser",Cuttack
722,Its efficiency is really commendable. I am happy that I made the right choice. I admire LG products. Thank you Flipkart :),5,LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White,Hajipur,"Apr, 2024","TS-Q14YNZE, Copper Condenser",Hajipur
723,Overall lg products are very reliable.. quality wise very good durable and long lasting and less maintenance coast.,5,LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White,Alappuzha District,"Mar, 2024","TS-Q14YNZE, Copper Condenser",Alappuzha District
724,Ac working superb with cooling capacity is very high.,5,LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White,Bhanjanagar,"Apr, 2024","TS-Q14YNZE, Copper Condenser",Bhanjanagar
725,Amazing,5,LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White,Jalandhar,"Jul, 2024","TS-Q14YNZE, Copper Condenser",Jalandhar
726,Stand should be more strong otherwise installation was very good,5,LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White,Faridabad,"Jul, 2024","TS-Q14YNZE, Copper Condenser",Faridabad
727,Product is good,5,LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White,Lalru,"Jun, 2024","TS-Q14YNZE, Copper Condenser",Lalru
728,Nice product 😃😁😃😁😃,5,LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White,Amritsar District,"Jun, 2024","TS-Q14YNZE, Copper Condenser",Amritsar District
729,VERY GOOD,5,LG AI Convertible 6-in-1 Cooling 2024 Model 1 Ton 5 Star Split Inverter 4 Way Air Swing HD Filter with Anti-Virus Protection AC with VIRAAT Mode & ADC Sensor AC - White,Guwahati,"Jun, 2024","TS-Q14YNZE, Copper Condenser",Guwahati
